[2024-10-04T23:26:20.134+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-04T23:26:20.150+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-04T23:26:16.456881+00:00 [queued]>
[2024-10-04T23:26:20.158+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-04T23:26:16.456881+00:00 [queued]>
[2024-10-04T23:26:20.159+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-04T23:26:20.174+0000] {taskinstance.py:2888} INFO - Executing <Task(OperatorSiteB): kabum_tasks.Web_Extraction_kabum> on 2024-10-04 23:26:16.456881+00:00
[2024-10-04T23:26:20.179+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=4954) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-10-04T23:28:52.788+0000] {logging_mixin.py:190} INFO - R$ 1.399,99
[2024-10-04T23:28:52.788+0000] {logging_mixin.py:190} INFO - R$ 179,99
[2024-10-04T23:28:52.789+0000] {logging_mixin.py:190} INFO - R$ 464,99
[2024-10-04T23:28:52.790+0000] {logging_mixin.py:190} INFO - R$ 914,99
[2024-10-04T23:28:52.790+0000] {logging_mixin.py:190} INFO - R$ 1.899,99
[2024-10-04T23:28:52.791+0000] {logging_mixin.py:190} INFO - R$ 973,99
[2024-10-04T23:28:52.791+0000] {logging_mixin.py:190} INFO - R$ 498,99
[2024-10-04T23:28:52.792+0000] {logging_mixin.py:190} INFO - R$ 359,99
[2024-10-04T23:28:52.793+0000] {logging_mixin.py:190} INFO - R$ 632,98
[2024-10-04T23:28:52.793+0000] {logging_mixin.py:190} INFO - R$ 379,99
[2024-10-04T23:28:52.794+0000] {logging_mixin.py:190} INFO - R$ 145,99
[2024-10-04T23:28:52.794+0000] {logging_mixin.py:190} INFO - R$ 129,99
[2024-10-04T23:28:52.795+0000] {logging_mixin.py:190} INFO - R$ 94,05
[2024-10-04T23:28:52.796+0000] {logging_mixin.py:190} INFO - R$ 431,37
[2024-10-04T23:28:52.796+0000] {logging_mixin.py:190} INFO - R$ 334,94
[2024-10-04T23:28:52.797+0000] {logging_mixin.py:190} INFO - R$ 123,03
[2024-10-04T23:28:52.797+0000] {logging_mixin.py:190} INFO - R$ 134,75
[2024-10-04T23:28:52.798+0000] {logging_mixin.py:190} INFO - R$ 362,85
[2024-10-04T23:28:52.798+0000] {logging_mixin.py:190} INFO - R$ 320,45
[2024-10-04T23:28:52.799+0000] {logging_mixin.py:190} INFO - R$ 64,39
[2024-10-04T23:28:52.800+0000] {logging_mixin.py:190} INFO - R$ 549,99
[2024-10-04T23:28:52.800+0000] {logging_mixin.py:190} INFO - R$ 827,99
[2024-10-04T23:28:52.801+0000] {logging_mixin.py:190} INFO - R$ 555,00
[2024-10-04T23:28:52.801+0000] {logging_mixin.py:190} INFO - R$ 949,99
[2024-10-04T23:28:52.802+0000] {logging_mixin.py:190} INFO - R$ 534,99
[2024-10-04T23:28:52.803+0000] {logging_mixin.py:190} INFO - R$ 321,00
[2024-10-04T23:28:52.803+0000] {logging_mixin.py:190} INFO - R$ 2.899,99
[2024-10-04T23:28:52.804+0000] {logging_mixin.py:190} INFO - R$ 174,99
[2024-10-04T23:28:52.804+0000] {logging_mixin.py:190} INFO - R$ 509,99
[2024-10-04T23:28:52.805+0000] {logging_mixin.py:190} INFO - R$ 99,99
[2024-10-04T23:28:52.806+0000] {logging_mixin.py:190} INFO - R$ 769,99
[2024-10-04T23:28:52.806+0000] {logging_mixin.py:190} INFO - R$ 516,00
[2024-10-04T23:28:52.807+0000] {logging_mixin.py:190} INFO - R$ 1.949,00
[2024-10-04T23:28:52.808+0000] {logging_mixin.py:190} INFO - R$ 262,99
[2024-10-04T23:28:52.808+0000] {logging_mixin.py:190} INFO - R$ 101,15
[2024-10-04T23:28:52.809+0000] {logging_mixin.py:190} INFO - R$ 269,00
[2024-10-04T23:28:52.809+0000] {logging_mixin.py:190} INFO - R$ 179,00
[2024-10-04T23:28:52.810+0000] {logging_mixin.py:190} INFO - R$ 179,45
[2024-10-04T23:28:52.810+0000] {logging_mixin.py:190} INFO - R$ 131,98
[2024-10-04T23:28:52.811+0000] {logging_mixin.py:190} INFO - R$ 146,00
[2024-10-04T23:28:52.812+0000] {logging_mixin.py:190} INFO - R$ 229,99
[2024-10-04T23:28:52.812+0000] {logging_mixin.py:190} INFO - R$ 221,75
[2024-10-04T23:28:52.813+0000] {logging_mixin.py:190} INFO - R$ 357,99
[2024-10-04T23:28:52.813+0000] {logging_mixin.py:190} INFO - R$ 679,99
[2024-10-04T23:28:52.814+0000] {logging_mixin.py:190} INFO - R$ 5.344,99
[2024-10-04T23:28:52.814+0000] {logging_mixin.py:190} INFO - R$ 1.558,99
[2024-10-04T23:28:52.815+0000] {logging_mixin.py:190} INFO - R$ 1.363,99
[2024-10-04T23:28:52.815+0000] {logging_mixin.py:190} INFO - R$ 2.923,99
[2024-10-04T23:28:52.816+0000] {logging_mixin.py:190} INFO - R$ 115,99
[2024-10-04T23:28:52.817+0000] {logging_mixin.py:190} INFO - R$ 2.143,99
[2024-10-04T23:28:52.818+0000] {logging_mixin.py:190} INFO - R$ 203,99
[2024-10-04T23:28:52.818+0000] {logging_mixin.py:190} INFO - R$ 973,99
[2024-10-04T23:28:52.819+0000] {logging_mixin.py:190} INFO - R$ 340,00
[2024-10-04T23:28:52.820+0000] {logging_mixin.py:190} INFO - R$ 532,99
[2024-10-04T23:28:52.821+0000] {logging_mixin.py:190} INFO - R$ 243,00
[2024-10-04T23:28:52.822+0000] {logging_mixin.py:190} INFO - R$ 876,99
[2024-10-04T23:28:52.822+0000] {logging_mixin.py:190} INFO - R$ 319,98
[2024-10-04T23:28:52.823+0000] {logging_mixin.py:190} INFO - R$ 1.849,98
[2024-10-04T23:28:52.824+0000] {logging_mixin.py:190} INFO - R$ 458,00
[2024-10-04T23:28:52.825+0000] {logging_mixin.py:190} INFO - R$ 639,99
[2024-10-04T23:28:52.826+0000] {logging_mixin.py:190} INFO - R$ 399,99
[2024-10-04T23:28:52.826+0000] {logging_mixin.py:190} INFO - R$ 115,99
[2024-10-04T23:28:52.827+0000] {logging_mixin.py:190} INFO - R$ 310,98
[2024-10-04T23:28:52.827+0000] {logging_mixin.py:190} INFO - R$ 439,99
[2024-10-04T23:28:52.828+0000] {logging_mixin.py:190} INFO - R$ 3.118,98
[2024-10-04T23:28:52.829+0000] {logging_mixin.py:190} INFO - R$ 1.363,99
[2024-10-04T23:28:52.829+0000] {logging_mixin.py:190} INFO - R$ 876,99
[2024-10-04T23:28:52.830+0000] {logging_mixin.py:190} INFO - R$ 133,00
[2024-10-04T23:28:52.830+0000] {logging_mixin.py:190} INFO - R$ 118,00
[2024-10-04T23:28:52.831+0000] {logging_mixin.py:190} INFO - R$ 97,30
[2024-10-04T23:28:52.831+0000] {logging_mixin.py:190} INFO - R$ 240,87
[2024-10-04T23:28:52.832+0000] {logging_mixin.py:190} INFO - R$ 334,55
[2024-10-04T23:28:52.833+0000] {logging_mixin.py:190} INFO - R$ 216,86
[2024-10-04T23:28:52.833+0000] {logging_mixin.py:190} INFO - R$ 92,00
[2024-10-04T23:28:52.834+0000] {logging_mixin.py:190} INFO - R$ 139,90
[2024-10-04T23:28:52.834+0000] {logging_mixin.py:190} INFO - R$ 79,89
[2024-10-04T23:28:52.835+0000] {logging_mixin.py:190} INFO - R$ 536,00
[2024-10-04T23:28:52.836+0000] {logging_mixin.py:190} INFO - R$ 579,99
[2024-10-04T23:28:52.836+0000] {logging_mixin.py:190} INFO - R$ 1.753,99
[2024-10-04T23:28:52.837+0000] {logging_mixin.py:190} INFO - R$ 291,99
[2024-10-04T23:28:52.837+0000] {logging_mixin.py:190} INFO - R$ 399,00
[2024-10-04T23:28:52.838+0000] {logging_mixin.py:190} INFO - R$ 283,79
[2024-10-04T23:28:52.838+0000] {logging_mixin.py:190} INFO - R$ 104,90
[2024-10-04T23:28:52.839+0000] {logging_mixin.py:190} INFO - R$ 335,00
[2024-10-04T23:28:52.840+0000] {logging_mixin.py:190} INFO - R$ 418,29
[2024-10-04T23:28:52.840+0000] {logging_mixin.py:190} INFO - R$ 837,99
[2024-10-04T23:28:52.841+0000] {logging_mixin.py:190} INFO - R$ 418,99
[2024-10-04T23:28:52.841+0000] {logging_mixin.py:190} INFO - R$ 710,99
[2024-10-04T23:28:52.842+0000] {logging_mixin.py:190} INFO - R$ 2.999,99
[2024-10-04T23:28:52.843+0000] {logging_mixin.py:190} INFO - R$ 260,00
[2024-10-04T23:28:52.843+0000] {logging_mixin.py:190} INFO - R$ 1.462,00
[2024-10-04T23:28:52.844+0000] {logging_mixin.py:190} INFO - R$ 319,99
[2024-10-04T23:28:52.844+0000] {logging_mixin.py:190} INFO - R$ 583,99
[2024-10-04T23:28:52.845+0000] {logging_mixin.py:190} INFO - R$ 906,00
[2024-10-04T23:28:52.846+0000] {logging_mixin.py:190} INFO - R$ 1.699,99
[2024-10-04T23:29:01.755+0000] {logging_mixin.py:190} INFO - R$ 2.339,00
[2024-10-04T23:29:01.756+0000] {logging_mixin.py:190} INFO - R$ 279,99
[2024-10-04T23:29:01.756+0000] {logging_mixin.py:190} INFO - R$ 1.852,00
[2024-10-04T23:29:01.757+0000] {logging_mixin.py:190} INFO - R$ 262,99
[2024-10-04T23:29:01.758+0000] {logging_mixin.py:190} INFO - R$ 255,00
[2024-10-04T23:29:01.758+0000] {logging_mixin.py:190} INFO - R$ 359,99
[2024-10-04T23:29:01.759+0000] {logging_mixin.py:190} INFO - R$ 221,75
[2024-10-04T23:29:01.760+0000] {logging_mixin.py:190} INFO - R$ 179,80
[2024-10-04T23:29:01.760+0000] {logging_mixin.py:190} INFO - R$ 256,96
[2024-10-04T23:29:01.761+0000] {logging_mixin.py:190} INFO - R$ 816,46
[2024-10-04T23:29:01.761+0000] {logging_mixin.py:190} INFO - R$ 123,03
[2024-10-04T23:29:01.762+0000] {logging_mixin.py:190} INFO - R$ 317,69
[2024-10-04T23:29:01.763+0000] {logging_mixin.py:190} INFO - R$ 66,65
[2024-10-04T23:29:01.763+0000] {logging_mixin.py:190} INFO - R$ 195,43
[2024-10-04T23:29:01.764+0000] {logging_mixin.py:190} INFO - R$ 1.059,99
[2024-10-04T23:29:01.764+0000] {logging_mixin.py:190} INFO - R$ 149,99
[2024-10-04T23:29:01.765+0000] {logging_mixin.py:190} INFO - R$ 1.412,99
[2024-10-04T23:29:01.766+0000] {logging_mixin.py:190} INFO - R$ 119,99
[2024-10-04T23:29:01.767+0000] {logging_mixin.py:190} INFO - R$ 5.068,98
[2024-10-04T23:29:01.767+0000] {logging_mixin.py:190} INFO - R$ 1.529,99
[2024-10-04T23:29:01.768+0000] {logging_mixin.py:190} INFO - R$ 516,00
[2024-10-04T23:29:01.769+0000] {logging_mixin.py:190} INFO - R$ 369,57
[2024-10-04T23:29:01.769+0000] {logging_mixin.py:190} INFO - R$ 628,00
[2024-10-04T23:29:01.770+0000] {logging_mixin.py:190} INFO - R$ 215,25
[2024-10-04T23:29:01.771+0000] {logging_mixin.py:190} INFO - R$ 535,00
[2024-10-04T23:29:01.771+0000] {logging_mixin.py:190} INFO - R$ 358,05
[2024-10-04T23:29:01.772+0000] {logging_mixin.py:190} INFO - R$ 271,57
[2024-10-04T23:29:01.772+0000] {logging_mixin.py:190} INFO - R$ 77,93
[2024-10-04T23:29:01.773+0000] {logging_mixin.py:190} INFO - R$ 249,89
[2024-10-04T23:29:01.773+0000] {logging_mixin.py:190} INFO - R$ 180,22
[2024-10-04T23:29:01.774+0000] {logging_mixin.py:190} INFO - R$ 419,15
[2024-10-04T23:29:01.775+0000] {logging_mixin.py:190} INFO - R$ 140,99
[2024-10-04T23:29:01.775+0000] {logging_mixin.py:190} INFO - R$ 129,98
[2024-10-04T23:29:01.776+0000] {logging_mixin.py:190} INFO - R$ 1.799,99
[2024-10-04T23:29:01.776+0000] {logging_mixin.py:190} INFO - R$ 1.032,99
[2024-10-04T23:29:01.777+0000] {logging_mixin.py:190} INFO - R$ 1.399,99
[2024-10-04T23:29:01.778+0000] {logging_mixin.py:190} INFO - R$ 1.462,00
[2024-10-04T23:29:01.778+0000] {logging_mixin.py:190} INFO - R$ 1.071,99
[2024-10-04T23:29:01.779+0000] {logging_mixin.py:190} INFO - R$ 232,99
[2024-10-04T23:29:01.780+0000] {logging_mixin.py:190} INFO - R$ 2.143,99
[2024-10-04T23:29:01.780+0000] {logging_mixin.py:190} INFO - R$ 414,99
[2024-10-04T23:29:01.781+0000] {logging_mixin.py:190} INFO - R$ 369,00
[2024-10-04T23:29:01.782+0000] {logging_mixin.py:190} INFO - R$ 299,99
[2024-10-04T23:29:01.782+0000] {logging_mixin.py:190} INFO - R$ 600,00
[2024-10-04T23:29:01.783+0000] {logging_mixin.py:190} INFO - R$ 1.499,99
[2024-10-04T23:29:01.783+0000] {logging_mixin.py:190} INFO - R$ 1.168,99
[2024-10-04T23:29:01.784+0000] {logging_mixin.py:190} INFO - R$ 389,99
[2024-10-04T23:29:01.785+0000] {logging_mixin.py:190} INFO - R$ 599,99
[2024-10-04T23:29:01.785+0000] {logging_mixin.py:190} INFO - R$ 334,99
[2024-10-04T23:29:01.786+0000] {logging_mixin.py:190} INFO - R$ 609,99
[2024-10-04T23:29:01.786+0000] {logging_mixin.py:190} INFO - R$ 1.071,99
[2024-10-04T23:29:01.787+0000] {logging_mixin.py:190} INFO - R$ 1.559,00
[2024-10-04T23:29:01.788+0000] {logging_mixin.py:190} INFO - R$ 629,99
[2024-10-04T23:29:01.788+0000] {logging_mixin.py:190} INFO - R$ 529,99
[2024-10-04T23:29:01.789+0000] {logging_mixin.py:190} INFO - R$ 223,99
[2024-10-04T23:29:01.789+0000] {logging_mixin.py:190} INFO - R$ 681,99
[2024-10-04T23:29:01.790+0000] {logging_mixin.py:190} INFO - R$ 2.436,99
[2024-10-04T23:29:01.791+0000] {logging_mixin.py:190} INFO - R$ 2.728,99
[2024-10-04T23:29:01.791+0000] {logging_mixin.py:190} INFO - R$ 973,99
[2024-10-04T23:29:01.792+0000] {logging_mixin.py:190} INFO - R$ 929,98
[2024-10-04T23:29:01.792+0000] {logging_mixin.py:190} INFO - R$ 232,99
[2024-10-04T23:29:01.793+0000] {logging_mixin.py:190} INFO - R$ 837,99
[2024-10-04T23:29:01.793+0000] {logging_mixin.py:190} INFO - R$ 369,99
[2024-10-04T23:29:01.794+0000] {logging_mixin.py:190} INFO - R$ 632,99
[2024-10-04T23:29:01.795+0000] {logging_mixin.py:190} INFO - R$ 549,10
[2024-10-04T23:29:01.795+0000] {logging_mixin.py:190} INFO - R$ 414,99
[2024-10-04T23:29:01.796+0000] {logging_mixin.py:190} INFO - R$ 2.249,99
[2024-10-04T23:29:01.796+0000] {logging_mixin.py:190} INFO - R$ 1.949,00
[2024-10-04T23:29:01.797+0000] {logging_mixin.py:190} INFO - R$ 973,99
[2024-10-04T23:29:01.798+0000] {logging_mixin.py:190} INFO - R$ 340,99
[2024-10-04T23:29:01.798+0000] {logging_mixin.py:190} INFO - R$ 973,99
[2024-10-04T23:29:01.799+0000] {logging_mixin.py:190} INFO - R$ 243,00
[2024-10-04T23:29:01.799+0000] {logging_mixin.py:190} INFO - R$ 1.199,99
[2024-10-04T23:29:01.800+0000] {logging_mixin.py:190} INFO - R$ 2.199,99
[2024-10-04T23:29:01.801+0000] {logging_mixin.py:190} INFO - R$ 488,11
[2024-10-04T23:29:01.801+0000] {logging_mixin.py:190} INFO - R$ 1.323,99
[2024-10-04T23:29:01.802+0000] {logging_mixin.py:190} INFO - R$ 59,43
[2024-10-04T23:29:01.802+0000] {logging_mixin.py:190} INFO - R$ 69,89
[2024-10-04T23:29:01.803+0000] {logging_mixin.py:190} INFO - R$ 287,30
[2024-10-04T23:29:01.804+0000] {logging_mixin.py:190} INFO - R$ 107,89
[2024-10-04T23:29:01.804+0000] {logging_mixin.py:190} INFO - R$ 58,00
[2024-10-04T23:29:01.805+0000] {logging_mixin.py:190} INFO - R$ 129,89
[2024-10-04T23:29:01.806+0000] {logging_mixin.py:190} INFO - R$ 228,31
[2024-10-04T23:29:01.806+0000] {logging_mixin.py:190} INFO - R$ 51,49
[2024-10-04T23:29:01.807+0000] {logging_mixin.py:190} INFO - R$ 213,98
[2024-10-04T23:29:01.807+0000] {logging_mixin.py:190} INFO - R$ 98,85
[2024-10-04T23:29:01.808+0000] {logging_mixin.py:190} INFO - R$ 61,94
[2024-10-04T23:29:01.809+0000] {logging_mixin.py:190} INFO - R$ 210,00
[2024-10-04T23:29:01.809+0000] {logging_mixin.py:190} INFO - R$ 279,09
[2024-10-04T23:29:01.810+0000] {logging_mixin.py:190} INFO - R$ 415,00
[2024-10-04T23:29:01.811+0000] {logging_mixin.py:190} INFO - R$ 229,90
[2024-10-04T23:29:01.811+0000] {logging_mixin.py:190} INFO - R$ 115,99
[2024-10-04T23:29:01.812+0000] {logging_mixin.py:190} INFO - R$ 140,27
[2024-10-04T23:29:01.813+0000] {logging_mixin.py:190} INFO - R$ 421,60
[2024-10-04T23:29:01.814+0000] {logging_mixin.py:190} INFO - R$ 247,13
[2024-10-04T23:29:01.814+0000] {logging_mixin.py:190} INFO - R$ 599,00
[2024-10-04T23:29:01.815+0000] {logging_mixin.py:190} INFO - R$ 119,14
[2024-10-04T23:29:01.816+0000] {logging_mixin.py:190} INFO - R$ 102,60
[2024-10-04T23:29:01.816+0000] {logging_mixin.py:190} INFO - R$ 64,39
[2024-10-04T23:29:01.817+0000] {logging_mixin.py:190} INFO - R$ 182,27
[2024-10-04T23:29:10.561+0000] {logging_mixin.py:190} INFO - R$ 2.049,99
[2024-10-04T23:29:10.562+0000] {logging_mixin.py:190} INFO - R$ 1.949,99
[2024-10-04T23:29:10.562+0000] {logging_mixin.py:190} INFO - R$ 1.899,99
[2024-10-04T23:29:10.563+0000] {logging_mixin.py:190} INFO - R$ 4.898,98
[2024-10-04T23:29:10.564+0000] {logging_mixin.py:190} INFO - R$ 2.999,99
[2024-10-04T23:29:10.564+0000] {logging_mixin.py:190} INFO - R$ 4.099,99
[2024-10-04T23:29:10.565+0000] {logging_mixin.py:190} INFO - R$ 1.945,99
[2024-10-04T23:29:10.566+0000] {logging_mixin.py:190} INFO - R$ 1.398,99
[2024-10-04T23:29:10.566+0000] {logging_mixin.py:190} INFO - R$ 1.599,99
[2024-10-04T23:29:10.567+0000] {logging_mixin.py:190} INFO - R$ 1.879,99
[2024-10-04T23:29:10.568+0000] {logging_mixin.py:190} INFO - R$ 1.999,99
[2024-10-04T23:29:10.568+0000] {logging_mixin.py:190} INFO - R$ 2.079,00
[2024-10-04T23:29:10.569+0000] {logging_mixin.py:190} INFO - R$ 1.819,99
[2024-10-04T23:29:10.570+0000] {logging_mixin.py:190} INFO - R$ 1.159,99
[2024-10-04T23:29:10.570+0000] {logging_mixin.py:190} INFO - R$ 2.269,99
[2024-10-04T23:29:10.571+0000] {logging_mixin.py:190} INFO - R$ 2.549,99
[2024-10-04T23:29:10.572+0000] {logging_mixin.py:190} INFO - R$ 1.459,99
[2024-10-04T23:29:10.572+0000] {logging_mixin.py:190} INFO - R$ 1.399,99
[2024-10-04T23:29:10.573+0000] {logging_mixin.py:190} INFO - R$ 2.049,99
[2024-10-04T23:29:10.574+0000] {logging_mixin.py:190} INFO - R$ 1.399,99
[2024-10-04T23:29:10.574+0000] {logging_mixin.py:190} INFO - R$ 1.339,99
[2024-10-04T23:29:10.575+0000] {logging_mixin.py:190} INFO - R$ 2.699,99
[2024-10-04T23:29:10.576+0000] {logging_mixin.py:190} INFO - R$ 1.179,00
[2024-10-04T23:29:10.577+0000] {logging_mixin.py:190} INFO - R$ 4.199,99
[2024-10-04T23:29:10.577+0000] {logging_mixin.py:190} INFO - R$ 2.279,99
[2024-10-04T23:29:10.578+0000] {logging_mixin.py:190} INFO - R$ 799,99
[2024-10-04T23:29:10.579+0000] {logging_mixin.py:190} INFO - R$ 2.579,20
[2024-10-04T23:29:10.579+0000] {logging_mixin.py:190} INFO - R$ 849,99
[2024-10-04T23:29:10.580+0000] {logging_mixin.py:190} INFO - R$ 1.879,99
[2024-10-04T23:29:10.581+0000] {logging_mixin.py:190} INFO - R$ 4.299,99
[2024-10-04T23:29:10.581+0000] {logging_mixin.py:190} INFO - R$ 2.879,99
[2024-10-04T23:29:10.582+0000] {logging_mixin.py:190} INFO - R$ 1.874,99
[2024-10-04T23:29:10.583+0000] {logging_mixin.py:190} INFO - R$ 146,00
[2024-10-04T23:29:10.583+0000] {logging_mixin.py:190} INFO - R$ 887,99
[2024-10-04T23:29:10.584+0000] {logging_mixin.py:190} INFO - R$ 112,90
[2024-10-04T23:29:10.585+0000] {logging_mixin.py:190} INFO - R$ 99,99
[2024-10-04T23:29:10.585+0000] {logging_mixin.py:190} INFO - R$ 4.299,99
[2024-10-04T23:29:10.586+0000] {logging_mixin.py:190} INFO - R$ 3.790,00
[2024-10-04T23:29:10.586+0000] {logging_mixin.py:190} INFO - R$ 3.288,99
[2024-10-04T23:29:10.587+0000] {logging_mixin.py:190} INFO - R$ 69,99
[2024-10-04T23:29:10.588+0000] {logging_mixin.py:190} INFO - R$ 4.399,99
[2024-10-04T23:29:10.588+0000] {logging_mixin.py:190} INFO - R$ 817,90
[2024-10-04T23:29:10.589+0000] {logging_mixin.py:190} INFO - R$ 122,90
[2024-10-04T23:29:10.590+0000] {logging_mixin.py:190} INFO - R$ 2.771,50
[2024-10-04T23:29:10.591+0000] {logging_mixin.py:190} INFO - R$ 4.199,99
[2024-10-04T23:29:10.591+0000] {logging_mixin.py:190} INFO - R$ 599,99
[2024-10-04T23:29:10.592+0000] {logging_mixin.py:190} INFO - R$ 799,90
[2024-10-04T23:29:10.593+0000] {logging_mixin.py:190} INFO - R$ 2.999,99
[2024-10-04T23:29:10.593+0000] {logging_mixin.py:190} INFO - R$ 519,98
[2024-10-04T23:29:10.594+0000] {logging_mixin.py:190} INFO - R$ 3.399,99
[2024-10-04T23:29:10.595+0000] {logging_mixin.py:190} INFO - R$ 2.649,99
[2024-10-04T23:29:10.595+0000] {logging_mixin.py:190} INFO - R$ 2.999,99
[2024-10-04T23:29:10.596+0000] {logging_mixin.py:190} INFO - R$ 1.259,99
[2024-10-04T23:29:10.596+0000] {logging_mixin.py:190} INFO - R$ 6.499,99
[2024-10-04T23:29:10.597+0000] {logging_mixin.py:190} INFO - R$ 1.299,99
[2024-10-04T23:29:10.598+0000] {logging_mixin.py:190} INFO - R$ 99,99
[2024-10-04T23:29:10.598+0000] {logging_mixin.py:190} INFO - R$ 1.729,99
[2024-10-04T23:29:10.599+0000] {logging_mixin.py:190} INFO - R$ 1.966,99
[2024-10-04T23:29:10.599+0000] {logging_mixin.py:190} INFO - R$ 6.979,00
[2024-10-04T23:29:10.600+0000] {logging_mixin.py:190} INFO - R$ 2.678,99
[2024-10-04T23:29:10.600+0000] {logging_mixin.py:190} INFO - R$ 165,00
[2024-10-04T23:29:10.601+0000] {logging_mixin.py:190} INFO - R$ 5.899,99
[2024-10-04T23:29:10.602+0000] {logging_mixin.py:190} INFO - R$ 1.159,99
[2024-10-04T23:29:10.602+0000] {logging_mixin.py:190} INFO - R$ 496,99
[2024-10-04T23:29:10.603+0000] {logging_mixin.py:190} INFO - R$ 4.099,99
[2024-10-04T23:29:10.604+0000] {logging_mixin.py:190} INFO - R$ 573,49
[2024-10-04T23:29:10.604+0000] {logging_mixin.py:190} INFO - R$ 1.949,99
[2024-10-04T23:29:10.605+0000] {logging_mixin.py:190} INFO - R$ 3.799,99
[2024-10-04T23:29:10.605+0000] {logging_mixin.py:190} INFO - R$ 439,90
[2024-10-04T23:29:10.606+0000] {logging_mixin.py:190} INFO - R$ 13.299,99
[2024-10-04T23:29:10.607+0000] {logging_mixin.py:190} INFO - R$ 4.099,99
[2024-10-04T23:29:10.607+0000] {logging_mixin.py:190} INFO - R$ 271,99
[2024-10-04T23:29:10.608+0000] {logging_mixin.py:190} INFO - R$ 69,99
[2024-10-04T23:29:10.608+0000] {logging_mixin.py:190} INFO - R$ 7.399,00
[2024-10-04T23:29:10.609+0000] {logging_mixin.py:190} INFO - R$ 3.999,99
[2024-10-04T23:29:10.610+0000] {logging_mixin.py:190} INFO - R$ 12.299,99
[2024-10-04T23:29:10.610+0000] {logging_mixin.py:190} INFO - R$ 2.229,99
[2024-10-04T23:29:10.611+0000] {logging_mixin.py:190} INFO - R$ 5.859,99
[2024-10-04T23:29:10.612+0000] {logging_mixin.py:190} INFO - R$ 3.459,99
[2024-10-04T23:29:10.612+0000] {logging_mixin.py:190} INFO - R$ 2.099,98
[2024-10-04T23:29:10.613+0000] {logging_mixin.py:190} INFO - R$ 3.799,99
[2024-10-04T23:29:10.613+0000] {logging_mixin.py:190} INFO - R$ 2.159,90
[2024-10-04T23:29:10.614+0000] {logging_mixin.py:190} INFO - R$ 1.299,99
[2024-10-04T23:29:10.615+0000] {logging_mixin.py:190} INFO - R$ 24,35
[2024-10-04T23:29:10.615+0000] {logging_mixin.py:190} INFO - R$ 459,90
[2024-10-04T23:29:10.616+0000] {logging_mixin.py:190} INFO - R$ 522,47
[2024-10-04T23:29:10.616+0000] {logging_mixin.py:190} INFO - R$ 5.300,00
[2024-10-04T23:29:10.617+0000] {logging_mixin.py:190} INFO - R$ 2.599,99
[2024-10-04T23:29:10.617+0000] {logging_mixin.py:190} INFO - R$ 2.829,98
[2024-10-04T23:29:10.618+0000] {logging_mixin.py:190} INFO - R$ 3.099,99
[2024-10-04T23:29:10.618+0000] {logging_mixin.py:190} INFO - R$ 8.000,00
[2024-10-04T23:29:10.619+0000] {logging_mixin.py:190} INFO - R$ 895,03
[2024-10-04T23:29:10.620+0000] {logging_mixin.py:190} INFO - R$ 2.799,99
[2024-10-04T23:29:10.620+0000] {logging_mixin.py:190} INFO - R$ 4.059,98
[2024-10-04T23:29:10.621+0000] {logging_mixin.py:190} INFO - R$ 2.279,99
[2024-10-04T23:29:10.621+0000] {logging_mixin.py:190} INFO - R$ 6.089,99
[2024-10-04T23:29:10.622+0000] {logging_mixin.py:190} INFO - R$ 5.699,99
[2024-10-04T23:29:10.623+0000] {logging_mixin.py:190} INFO - R$ 2.099,98
[2024-10-04T23:29:10.623+0000] {logging_mixin.py:190} INFO - R$ 759,99
[2024-10-04T23:29:10.624+0000] {logging_mixin.py:190} INFO - R$ 4.299,99
[2024-10-04T23:29:19.481+0000] {logging_mixin.py:190} INFO - R$ 2.149,99
[2024-10-04T23:29:19.482+0000] {logging_mixin.py:190} INFO - R$ 1.199,99
[2024-10-04T23:29:19.483+0000] {logging_mixin.py:190} INFO - R$ 900,00
[2024-10-04T23:29:19.483+0000] {logging_mixin.py:190} INFO - R$ 8.759,99
[2024-10-04T23:29:19.484+0000] {logging_mixin.py:190} INFO - R$ 11.599,99
[2024-10-04T23:29:19.485+0000] {logging_mixin.py:190} INFO - R$ 11.699,99
[2024-10-04T23:29:19.486+0000] {logging_mixin.py:190} INFO - R$ 6.199,99
[2024-10-04T23:29:19.486+0000] {logging_mixin.py:190} INFO - R$ 1.174,90
[2024-10-04T23:29:19.487+0000] {logging_mixin.py:190} INFO - R$ 832,99
[2024-10-04T23:29:19.488+0000] {logging_mixin.py:190} INFO - R$ 4.699,99
[2024-10-04T23:29:19.488+0000] {logging_mixin.py:190} INFO - R$ 2.169,99
